,Topic,Count,Name,Representation,Representative_Docs
133,132,12,132_平安守护_防盗常识_更应引起注意许多白天作案_芙蓉公安,"['平安守护', '防盗常识', '更应引起注意许多白天作案', '芙蓉公安', '偷盗提示下班后切记关好窗户特别', '下班后没有关窗', '便利时机将魔爪伸向居民住宅', '顺手牵羊这种案件多发生', '门特别', '期间有时到洗手间或到其它']","['长沙身边事 夏季防盗提示夏季防盗 容忽视市民应提高警惕近 芙蓉公安 荷花园派出所连续破获两起盗窃 财物 盗窃案目前长沙 气温持续走高许多家庭白天和夜间开窗通风 频率和时长 相对增加一些犯罪分子往往会瞅准夏季 便利时机将魔爪伸向居民住宅', '防盗常识 顺手牵羊这种案件多发生 白天正常 期间有时到洗手间或到其它 办理业务常常 锁  门特别  人一间  更应引起注意许多白天作案 盗贼常常把自己装扮成业务推销人员看到 无人时会顺手拿走放 桌上 包手机笔记本电脑等易于携带 物品', '平安守护  防盗常识 顺手牵羊这种案件多发生 白天正常 期间有时到洗手间或到其它 办理业务常常 锁  门特别  人一间  更应引起注意许多白天作案 盗贼常常把自己装扮成业务推销人员看到 无人时会顺手拿走放 桌上 包手机笔记本电脑等易于携']"
134,133,12,133_能看到窗户外面有一架降落_大疆_能看到飞机降落_或许转头,"['能看到窗户外面有一架降落', '大疆', '能看到飞机降落', '或许转头', 'matri', 'v降落', '画框', '飞机', '海边', '突然想到']","['突然想到  窗户，家楼下 海边 能看到飞机降落 那天  上班 时候 或许转头 能看到窗户外面有一架降落 飞机 载  喜欢  v降落', '突然想到  窗户家楼下 海边 能看到飞机降落 那天  上班 时候 或许转头 能看到窗户外面有一架降落 飞机 载  喜欢  v降落', '大疆 Matri e M A 无人机首曝  mAh 电池 有效载荷 千克消息源 Igor Bogdanov昨 （    ）  X 平台发布推文，分  大疆 Matri e A 无人机首张谍照 消息源称该照片通过大疆 窗户拍摄，外观方面和 M 和 M 系列相似，采用方正机身 折叠臂和相同 起落架设计 机身正']"
135,134,12,134_小警官_犯罪板块如实讲述_想销毁它_最老,"['小警官', '犯罪板块如实讲述', '想销毁它', '最老', '杯壁周边弥漫上疙瘩一样', '开窗散散烟明', '帽子遮住', '市警察局送', '岁上下', '小警察之死']","['小德 律师  墨尔本市中心 柯林斯街上外面聚满 一群支持诺瓦克 人这  为何有警察 现场维持秩序支持者高喊 Free Nole 口号让一部 离开 车辆一度寸步难行最终 警察 护送以及他们向周围群众喷洒 一些东西后才稍微驱散 人群让这部车离开车子 窗户 有色', '这辈子 没想过自己 会有进派出所 一天而且进  进 吧居然还  以报警人 身份进  过好 警察叔叔  解整个过程后很公正公平地盖棺定论 一句 们这属于互殴  很赞同这个定论捧 蜀黍刚递过来 一次性水杯满意地喝 一口热水嘴   铁锈 味道血水顺 嘴角流', '\ue627鑫华怒放 失踪人口突然 回归 想死 们  警署密报转眼  深秋，警署好歹没有特别高大茂密 植被，落叶 至于满地  然而下 几场雨后，天气 闷闷 潮湿起来，空气 老 氤氲 一种暗绿色警署署长龙傲天正坐 他  桌上看报纸，报纸 犯罪板块如实讲述 作案者 穷凶极恶没人']"
136,135,12,135_一扇门_上帝给_agrawal每天早上_掌管开关窗户,"['一扇门', '上帝给', 'agrawal每天早上', '掌管开关窗户', '样子尽管未来会遇到教学挑战', '能开一开窗', '有目标', '腚大点地方', '达伦打开', '过好生活']","['同寻常 一 以此纪念中上帝给 关 一道门一定会给 打开一扇窗 否极又怎泰来 老大 大吵 一架全 内心戏  这种性子 人哈哈怂惯 之后 大败而逃气到手 发抖走到自己 门口 时候看 一眼手机微', '用耳朵听汇率波动做交易盲人外汇交易员故事大揭秘上帝 永远公平 他为 关闭 一扇门 会为 打开一道窗户现  岁 维塞阿格拉瓦尔Vishal Agrawal每天早上 点前 会拄 一根白色拐杖来到位于孟买金融区渣打银行 五楼 外汇交易柜台当他 其他 位同事看 闪烁 屏幕', '上帝给 关 一扇门 一定给 一扇窗学校好   好 住 好  们 好得偿所愿 一切   喜欢 样子尽管未来会遇到教学挑战 但 时间 历练一定会成 一 后   有目标 好  放弃 好 终于可以心安理 回家拿行李啦 还有 一直没看 延禧攻略  接下来 过好生活 好好教书']"
137,136,12,136_去南方发展_泪再_抑制_没打扰,"['去南方发展', '泪再', '抑制', '没打扰', '那天她们科室集体为', '他苦笑', '同事饯行', '她正', '一下子涌', '透过窗户看见他捧']","['皇宠宝宝成长餐盘分格盘婴儿吸盘式注水保温辅食碗 锈钢儿童餐具 = / /     “ 和 老公 打电话，  没打扰 ”他苦笑   她 泪再 抑制 住，一下子涌 出来 原来，那天她们科室集体为 去南方发展 同事饯行，她正 下楼，透过窗户看见他捧 一束玫瑰花正 上楼，她', 'baby are山茶新生柔绵柔巾 / /     “ 和 老公 打电话，  没打扰 ”他苦笑   她 泪再 抑制 住，一下子涌 出来 原来，那天她们科室集体为 去南方发展 同事饯行，她正 下楼，透过窗户看见他捧 一束玫瑰花正 上楼，她 心狂跳', 'unifree一次性浴巾出差便携酒店家用加厚洗澡巾旅行用品 包 . “ 和 老公 打电话，  没打扰 ”他苦笑   她 泪再 抑制 住，一下子涌 出来 原来，那天她们科室集体为 去南方发展 同事饯行，她正 下楼，透过窗户看见他捧 一束玫瑰花正 上楼，她']"
138,137,12,137_打扫_装修_把他屋_整栋楼最干净明亮,"['打扫', '装修', '把他屋', '整栋楼最干净明亮', '拖把凭一己之力给', '擦窗户先结果外面零下五度', '按照平米数收钱', '没有收拾和遮挡', '整整齐齐桌面收拾', '顺带把']","['去新 打扫卫生擦窗户 时候 翻身上 桌子其实这样 事对 来 没什么 以前大家一起打扫一般这样 活   干结果 下一抬头 皱 眉停下手  动作进来有点严肃地让 赶快下来  没事继续擦窗户他始终 旁边看  擦得差 多  准备下来 时候他昂头看 张开 怀抱', '昨天  特别 帅气 那种骨子 透出来 认真 们 打扫 科协 可实际上大多数时候    做后面 窗户会有阳光直射到  位置 帮 裁泡沫板挡住旁边 墙会掉灰 用纸糊住帮 把书摆 整整齐齐桌面收拾 干干净净真 让 有 家 感觉觉得 们  收拾自己 小家那种', '最近有挺多身边 盆友  准备或开始装修（  幻想下一套 装修）根据自己现 房子 问题给即将或正 装修 小伙伴们一些建议吧～ .噪音问题 涉及家电（扫地机器人 净水器 洗衣机/烘衣机 燃气热水器 洗碗机 空调外机）①扫地机器人 噪音主 出现 吸尘和回到基座 时候 自清']"
139,138,12,138_spa_卡梅伦县应急管理_居民收到_警告称,"['spa', '卡梅伦县应急管理', '居民收到', '警告称', 'ex公司', 'ex', '消息一出', '神舟十七号载人飞船成功返回地球', '星际飞船原型原型被俗称为starhopper测试可能会震碎他们家', '星际飞船原型']","['Spa eX 今早试飞星际飞船原型居民被告知或震碎玻璃最近德克萨斯州博卡村 居民收到  卡梅伦县应急管理  警告称     Spa eX 公司 星际飞船原型 StarHopper 测试可能会震碎他们家  窗户玻璃官员们 警告中写道居民们必须 那个时候撤离他们 住宅以避免被碎玻璃伤', 'Spa eX明早试飞星际飞船原型居民被告知或震碎玻璃据美国地方媒体报道最近德克萨斯州博卡村 居民收到  卡梅伦县应急管理  警告称    Spa eX公司 星际飞船原型测试可能会震碎他们家  窗户玻璃地方政府警告称美国东部时间下午 点至 点 分北京时间周二早间 飞行测试', 'Spa eX明早试飞星际飞船原型 居民被告知或震碎玻璃令人尴尬  据美国地方媒体报道最近德克萨斯州博卡村Bo a Chi a Village 居民收到  卡梅伦县应急管理  警告称    Spa eX公司 星际飞船原型原型被俗称为StarHopper测试可能会震碎他们家  窗户玻璃 Spa eX公司首席执']"
140,139,11,139_deathbed_青花瓷_天气真好_可惜,"['deathbed', '青花瓷', '天气真好', '可惜', '温度湿度', '感觉完美契合当时', '时候这首歌', '手机和他聊天', '涌出一股极大', '时光莫名其妙']","['下午开完会去东区吃晚饭，刚好碰上 摇滚乐队跟合唱团 快闪  走到食堂那个路口 时候，阳光 空气 温度湿度 风和味道 刚刚好， 知道为什么给 一种特别怀念 感觉  人坐到成群结伴 观众 默默流泪  看 当 每天刷牙时会凑过去看 窗户，看 本科生熟悉 广场，太想念曾经每天经过这', '此刻坐  电脑前斜前方 开  窗户吹进来一阵缓缓 风耳机 正好播到电台情歌毕业季 风总 那么相似 连和风一起播 歌曲  一样 拉回   大学毕业 时候这首歌  和好朋友毕业晚会 备选那时候 每个夏夜 伴 只有傍晚才会有 凉爽 风听 这首谁能够将 天上 亮 电源关掉转', '一直 觉得每首歌 有专属 记忆 晚上一直失眠 谁让 下午睡到五点本来打算点开网易云放一首歌催眠自己 点开  泡芙 deathbed 对这首歌 记忆还停留 三 前 记得很清楚 当时躺 宿舍小小 床上 空调很凉快 盖 厚被子很有安全感 用他 手机和他聊天 他 耳机 听他喜欢 歌   deathbed  一直循']"
141,140,11,140_窗户和玻璃门使_黑色沙发椅和展示自由_吉他和电子钢琴多样化_桌复古,"['窗户和玻璃门使', '黑色沙发椅和展示自由', '吉他和电子钢琴多样化', '桌复古', '黑色沙发椅', '时尚豹纹', '相连', '组合使', '使室内外空间连通出入方便时尚豹纹书桌复古黑柱吊灯优雅', '蓝色椅子简单古典']","['窗户 宽度和玻璃门使  光线充足另外室内和外面 空间 相连 时尚豹纹  桌复古 黑色柱形吊灯优雅 蓝色椅子简单古典 黑色沙发椅和展示自由 吉他和电子琴多种风格 组合使 充满活力作曲  容易提高灵感家居软裝', '窗户 宽度和玻璃门使  光线充足另外室内和外面 空间 相连 时尚豹纹  桌复古 黑色柱形吊灯优雅 蓝色椅子简单古典 黑色沙发椅和展示自由 吉他和电子琴多种风格 组合使 充满活力作曲  容易提高灵感 常州红梅西村', '窗户 宽度和玻璃门使  光线充足另外室内和外面 空间 相连 时尚豹纹  桌复古 黑色柱形吊灯优雅 蓝色椅子简单古典 黑色沙发椅和展示自由 吉他和电子琴多种风格 组合使 充满活力作曲  容易提高灵感']"
142,141,11,141_懒惰_路人一样走过自己_容忍令人_财富,"['懒惰', '路人一样走过自己', '容忍令人', '财富', '其他人决定自己', '生活或者积累', '现状', '或者积累', '们重新定义一下懒惰容忍令人', '现状让客观环境或者']","['常分 接龙“重新定义一下懒惰 容忍令人 满 现状，让客观环境或者 其他人决定自己 生活，或者积累 财富，却像走过 窗户一样走过自己 人生 显得忙碌只 懒惰 一种形式——懒于思考和未经选择地去行动”', 'i really hate you guys  ause 容忍令人 满 现状，让客观环境或他人决定自己 生活，或者积累 财富，却像走过 窗户 路人一样走过自己 人生——这才 真正 懒惰', '“懒惰 容忍令人 满 现状，让客观环境和其他人决定自己 生活，或者积累 财富，而自己却像走过 窗户 路人一样走过自己 人生 ”']"
143,142,11,142_黎深随手把门关上_没有男朋友陪_还没仔细看_惊地坐到,"['黎深随手把门关上', '没有男朋友陪', '还没仔细看', '惊地坐到', '转而坐到', '感觉小', '转弯', '昨夜被开拓过', '还睡那', '这位大夫']","['\ue627恋与深空黎深  😷黎深亲过黎深口罩下 勒痕黎深去 一趟洗手间回来 看见 坐 他 桌前，脖子上挂 他 听诊器  抬起头，表情严肃 “过来，坐下 ”黎深随手把门关上，处变 惊地坐到 对面 “坐过来，听诊 ”黎深嗯 一声，转而坐到 旁边 “这位大夫 ”“安静一', '- 回归 醒后，看 自己躺 陌生 环境 ，窗户用百叶窗遮 ，看 见外面， 想起来，这  祖则珉 工作室，  那个看 见 面 那个房间 “苏小姐， 醒啦？”声音 侯绕岚，“哦 对，现  boss啦，苏boss， 终于回来  ”“ 肯定现  眩晕 ，刚回来 人 这样，还  来给 解释吧，', '\ue627一醉经   引狼入室 修长 腿被折叠 胸前，宋居寒衣冠楚楚，何故早被扒 一件 剩 后学毫无保留 暴露 眼前，昨夜被开拓过 地方还红肿 ，宋居寒怔愣 一瞬他竟然 犹豫他这样   太禽兽   肉刃抵 后学犹豫 前，宋居寒喉头滚动 一下，闭 眼睛，给自己做 一番心 建设，才']"
144,143,11,143_吃两到三餐_每次吃七成饱每_保证开窗通风无论_每天做有氧运动,"['吃两到三餐', '每次吃七成饱每', '保证开窗通风无论', '每天做有氧运动', '吃或少吃零食水果除外', '吃吃糖精制淀粉和脂肪饮食以鱼类新鲜蔬菜水果等食品为主', '很简单关键', '消除春节综合症', '个小时以上', '少糖多氧少吃多动']","['消除春节综合症 很简单关键 少糖多氧少吃多动 保证开窗通风无论 家 还    吃吃糖精制淀粉和脂肪饮食以鱼类新鲜蔬菜水果等食品为主 每次吃七成饱每 吃两到三餐 吃或少吃零食水果除外 每天做有氧运动 个小时以上 运动中积极休息能走路时 开车', '消除春节综合症 很简单关键 少糖多氧少吃多动 保证开窗通风无论 家 还    吃吃糖精制淀粉和脂肪饮食以鱼类新鲜蔬菜水果等食品为主 每次吃七成饱每 吃两到三餐 吃或少吃零食水果除外 每天做有氧运动 个小时以上 运动中积极休息能走路时', '消除春节综合症 很简单关键 少糖多氧少吃多动 保证开窗通风无论 家 还    吃吃糖精制淀粉和脂肪饮食以鱼类新鲜蔬菜水果等食品为主 每次吃七成饱每 吃两到三餐 吃或少吃零食水果除外 每天做有氧运动 个小时以上 运动中积极休息能走路时 开']"
145,144,11,144_一大堆人四面没有窗户闷热而又像阴天_左边还没拍到_竟没有那么讨厌工作_白炽灯罢,"['一大堆人四面没有窗户闷热而又像阴天', '左边还没拍到', '竟没有那么讨厌工作', '白炽灯罢', '疼眼睛', '能出去玩儿坐一天下来哪哪', '被白炽灯', '设计理念一样', '蹲监狱关键', '铁栏看']","['唉上班 像  蹲监狱关键  窗户还  铁栏看 窗外阳光明媚蓝天白云 楞  能出去玩儿坐一天下来哪哪 疼眼睛 快 瞎掉羡慕有钱 有闲 职业今 贴纸打卡', '.之前 工位（很大 左边还没拍到➕清新惬意  很敞亮 侧边  窗户 可以看到阳光  .现  工位（很小➕压迫感满满 只有 后面有几个小窗户 看 到阳光 很压抑 位置 现    想去上班', '真  很奇怪 人，上班一 多 ，让 最想离职 原因 有 每天来上班  第一时间把 白炽灯打开 同事 前天北京 天气很好，太阳温暖天空明亮，恰好这个同事 忘 开灯 于 阳光 悄悄从 区仅有 一扇窗户中溜 进来，爬到   桌上 那个下午 竟没有那么讨厌工作  往 被白炽灯']"
146,145,11,145_许想到一件什么事_回家对方秒回_能去接_深秋哦,"['许想到一件什么事', '回家对方秒回', '能去接', '深秋哦', '窗子漏风严重', '没有秋天直接入冬', '没习惯这样', '窗户缓缓流入到桌子上', '四季好', '窗户缩进来']","['BreakTheClouds 初冬草莓和 今  冬似乎比往 更冷些 开 窗户小风吹过江停 禁打 个寒颤时针滴答滴答 走 时间一分一秒 离开媳妇儿突发事件可能 能去接  委屈没事注意安全江停打字 手顿 顿随后又补 一句等 回家对方秒回', '发现这 挺好 ，冬天 太阳可以透过窗户照    桌上 有很多 太急 工作等  处理，可 只想虚度光阴 这时候身上暖暖 ， 吃  个 给 橙子，剥得  手指好疼 ，现 还 疼 其实 没习惯这样 落差，让 感觉 回到  人 时候， 许想到一件什么事， 突然鼻子酸酸 ，', '这个季节  阴冷阴冷 ，虽  朝阳 房子，但太阳光此时只吝啬 照到窗前窄窄 一条， 知道 哪个无脑 人设计 ，这间 有两个窗子，右边 窗户缩进来，一整天几乎没太阳 这种反人类 设计，加之 久失修，窗子漏风严重，导致冬天冷 出奇 春天这个时候没暖气 ，阳光又进 来，仍 冷']"
147,146,11,146_嗅觉_户外发发呆呀武汉_这两天热得_神清气爽或许,"['嗅觉', '户外发发呆呀武汉', '这两天热得', '神清气爽或许', '很香好喝', '总觉得桂花开才', '看到一株角花从窗户缝探进来', '白玉兰桃花成天', '用端详已经', '献鱼']","['西安 秋天 真 桂花味 秋天 从家 走出去一直到公司  香   把窗户开开更香 因为底下院子 全  桂花树点 桂花引 很香好喝 这几天连 下雨 雨  桂花味道更浓郁  好舒服 好幸福 晚安 祝大家 平安幸福快乐[献鱼]', '原创首发三季秋声窗台上 薄荷又枯 几分，指尖捻过蜷曲 叶片，竟触到些微凉意 原来秋又深 ，像一壶慢慢凉下来 茶，等 察觉时，舌尖已漫开清苦 余味 这秋，竟 跟 人走 大半辈子，  同  岁 ，活成 截然 同 模样 童  秋 攥 手心 糖纸', '房间 窗户和阳台 落地窗整天开 时常有花香随风而来夜间尤其浓郁好像 油菜花或 白玉兰桃花成天 工作使  嗅觉 再纯粹等到三 回潮地面变得湿漉漉水分使空气变得有重量  才坦然接受春天已经到来去  这个时候还能闻到新鲜泥土 味道更 用 那些 用端详已经 嗅觉']"
148,147,11,147_煤块_卑微_能接受同事_h大众,"['煤块', '卑微', '能接受同事', 'h大众', '小仓库毒气一阵阵', '妈结婚后他们没有买过煤', '妈一天到晚担心', '寻衅滋事者', '姐姐所', '广告牌支架昨天放']","['利己与利他 久前 一天 临隔间 同事一来到工位  闻到 那股熟悉 恶臭味像往常一样 起身去把 们对面 窗户全部打开  回来 时候 看到他 主动把自己旁边 窗户打开 那一瞬间  想    太过分 他 自觉 去通风 随即 告诉自己  他先侵犯到  权益', '打工人 卑微打工人 卑微 上午领导  偷偷   吃起来辣条突然行政发消息来 易总待会 回来 吓得 们立马翻下辣条将换气扇开到最大甚至 加湿器 加上 香 实话香薰 味道大约只有领导喜欢香 齁甚至将 对面 大会议 排气扇窗户门 打开 只为 增加空气', '姥姥家 老房子客厅 面 烧炕 ，听 炕 姥爷垒 ，厨房 面 烧煤 ，一楼外面 一排小平房，煤块 存 那 ，一桶一桶 下去拿， 爸 妈结婚后他们没有买过煤，煤块   爸让工人一车一车 送来， 爸那时 水暖工程师，单位锅炉烧 好 煤姥姥家反而烧 好，单位锅炉 次等货姥姥家反而用得很好']"
149,148,11,148_踏马_工作呢_健康隐患_太爽,"['踏马', '工作呢', '健康隐患', '太爽', '无法掌控工作环境选择分布式工作', '工作中生意上或多或少会遇到一些', '拥有流量', '工作时间可以轻松', '风水知识给大家', '工作最根本']","['职业病职业病该怎么防住 种职业病白领一族 上心现 跟过去 一样 过去有铁饭碗现如今任何 工作岗位 需 努力奋进才能够保证自己 被后来人居上 有很多人为 实现自己 事业成功 目标工作非常拼命却 知这些  健康隐患 威胁 人体健康 到底有哪些潜  健康隐患', '大家们 到底该怎么抉择    到底 继续做高薪可  却 爱 工作呢，还 去做中等薪资可  喜欢 工作呢？ （备注 这个 喜欢 工作需   时间从 开始学，一直到  后才能到中等薪资   间  会 低等薪资 ）   看到REI 雇佣业务流程分析师， 真 被钱打动 ，可 一想到每天早上又 spr', '踏马 太爽 ，过上  jt 幻想中 完美工作， 作妖 pua体贴 老板，自主处理案件 足够自由，够多 诉讼案件，疑难案件 合伙人指导，踏马 最爽   有窗户，太爽 踏马    开庭踏马 ，  吵架踏马']"
150,149,10,149_龙泉_楼下转悠半天后头开走_保温杯站_下去接她,"['龙泉', '楼下转悠半天后头开走', '保温杯站', '下去接她', '听顾虑', '有小孩', '敖分析情况', '窗户那看后面', '窗户前看小孩', '窗户下面尖叫']","['刚刚打开 后面 窗户 准备通风 看到对面初中部 充满青春气息 一对少男少女 打羽毛球超级纯真 友谊岁', '听到有小朋友 声音 心想怎么这么像 家莞莞 呀 往窗户外瞧一眼 原来  家老曹带 小小曹出来遛弯儿  LAli ia  视频', '补记录    三岁 米团第二次和麻麻来单位上班这次和同事 孩子玩 很开心 后面院子 自己和他们玩 约 小时   上班其实内心还 听顾虑 但 又想看看米团能 能自己处理好期间 楼道 窗户那看后面 院子发现她和小朋友一起玩滑梯 下去接她 时候她 还想和小朋友']"
151,150,10,150_the_and_of_by,"['the', 'and', 'of', 'by', '齐司礼', 'along', '晚上九点', '晚霞飞满天', '熟门熟路地往', '很还原']","['错失 晚霞与丢失 生活 午休结束 冒 大雨赶往 下午天空放晴 知道又将  晚霞飞满天  子下午天刚放晴天空挂上 一条彩虹大家 热涌 去拍照可 最后  他 只拍得一道残虹封锁 窗户截断  风景这栋教学楼确实  封闭 笼子窗户只能拉开五厘米因为防止人', 'Let the reader pi ture to himself now  this immense  oblong hall  illuminated by the pallid light of a January day  invaded by a motley and noisy throng whi h drifts along the walls  and eddies round the seven pillars  and he will have a  onfused idea of the whole effe t of the p', '\ue627响欣 一点三千字 🚗暗夜如同一块厚重 墨色丝绒，温柔地覆盖 京海市 刑警队大楼早已人去楼空，只剩零星几扇窗户还亮 灯，像旷野中固执守夜 星子 李响和安欣所   ，便 其中一盏 白  喧嚣沉淀下来，化作一种私密 寂静，只有空调系统低沉 嗡鸣，以及纸张翻动 笔尖']"
152,151,10,151_新一_never_心态好_当下午茶,"['新一', 'never', '心态好', '当下午茶', '工作美照感觉自己萌萌哒', '很得意', '工作清闲下来', '工位很宽厕所始终整洁', '小鹿般乱撞', '对职员讲几段']","['随 夕阳 余晖渐渐透过  窗户，洒 堆满文件  桌上，  心 开始像欢快 小鹿般乱撞，因为下班 时刻即将来临 原本忙碌 工作氛围 ，隐隐约约弥漫 一丝轻松 气息 同事们虽然还 手头 事务上忙碌，但眼神中  自觉地透露出对下班 期待  一边整理 最后几份文件，手指轻快地', '**职业星期四  市奋斗者 独白** 这个繁华 城市 ，每个人  自己 轨道上忙碌地运行   每个忙碌 工作  ，星期四仿佛成为 这个城市特有 节律， 标志性 符号，昭示 新 挑战和无尽 机遇  这个特殊  子 ， 同 职业者有 各自 同 故事，让 们走进这个特殊 星期四，聆听他', '初六上班，对于许多人来 ， 新一 工作 开始 这一天，街道上 车辆渐渐多 起来，人们带 新  希望和决心，踏上 工作 旅途   ，同事们互相问候，交换 新  祝福，空气中弥漫 咖啡 香气和新鲜 打印纸 味道 随 晨会 开始，大家围坐 一起，讨论 新一  工作计划和目标 老板']"
153,152,10,152_一关上整个人_闭上眼有种_开窗又很闷_开窗通风会潮湿,"['一关上整个人', '闭上眼有种', '开窗又很闷', '开窗通风会潮湿', '很神奇一进', '悉悉嗦嗦', '雪花还', '想融化', '暖气很足与窗外', '最近降温']","['身体真 很神奇一进  感觉冷  行有风 刮一直流鼻涕 知道窗帘后面 窗户 开  一关上整个人 舒服一大截鼻涕  流', '窗帘永远 拉 紧紧 午睡前开窗透气时一下被拉进 宫崎骏 童话世界  末 风 奶油味空气 弥漫  知 慵懒 叫  想融化 冰淇淋和沙发融为一体', '窗外  清 雪花还 小冰花噼 啪啦地打 窗户上夹杂 窗外六级大风呼呼 声音仿佛奏起 一支风花雪 交响曲  暖气很足与窗外 寒冷形成明显 反差让  禁感慨这  丢丢 小幸福短暂 遐想之后从睡眼惺忪中清醒后又开始 新 旅程']"
154,153,10,153_一只自来熟_婚纱头还能打and_还好电梯到_这可太闷,"['一只自来熟', '婚纱头还能打and', '还好电梯到', '这可太闷', '窗户没关电脑主机被泡坏', '近期精神状态', '窗帘特别昏暗压抑虽然开', '盯一会电脑', '这台电脑配备', '避免电脑反光小']","['窗户正对  天桥，所以可以看到天桥行人 动静 天桥有电梯下落，可 经常看到有很多人飞奔朝电梯去，电梯只有两层，循环往复， 们急个啥？下趟 等两三分钟  知什么心态？难以理解', '偶遇三千人 为 避免电脑反光小 所 公司处 阳面  总 常 拉 窗帘至于窗外什么样小 大概  忘 每天只觉得米色 窗帘特别昏暗压抑虽然开 十几盏大灯还 满满 沉重感再加上紧邻主干道车流 断 几乎 开窗一开窗 吵得 命除非走出门去否则真 彻彻底', '随记  知  几级风，坐电梯时听见电梯间忽啦啦响， 窗外 会议室窗外 路上  风声，即使阳光再明媚，风  按 住地吼 北方 春天 刮来 吧 有人  句，想舒缓一下电梯  沉闷  发现， 这句话 竟然   电梯  人没有什么话题，有 人，  楼 工作 几 ，依然形同陌路']"
155,154,10,154_忽然想到这个_第一份工作_那间_没有窗户,"['忽然想到这个', '第一份工作', '那间', '没有窗户', '能把墙打通', '崩溃崩溃', '上班时间看到落', '三个人六台电脑五台打印机再加上文件柜长沙发还正对', '到走廊', '吹穿堂风']","['第一份工作 那间 没有窗户 忽然想到这个', '又 关空调 一天大家纷纷走出 到走廊 吹穿堂风   积极地 求出门办事   待 住 朝南 大落地窗阳光直射进来  三个人六台电脑五台打印机再加上文件柜长沙发还正对 开水房屋子热成 个蒸笼带来 小风扇吹出来   热风想心静下来工作真 好难看', '第一份工作 那间 没有窗户， 忽然想到这个']"
